varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
41210#Y766	Operative procedures - secondary OPCS4: Y76.6 Endonasal endoscopic approach to other body cavity	15549	0.0124124162062517	0.121671963167813	0.530965685048043		0.077979514212967	0.0648544432200347	0.00965058693992338	0.228835239020707	0.627426924051789		0.0984218391112199	0.064627721947953	0.0122104735723485	0.12785673856502	0.655358969356909		0.104377789838424	0.0674612863297314	0.0124124162062517	0.121671963167813	0.530965685048043		15530/19(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y766	Operative procedures - OPCS4: Y76.6 Endonasal endoscopic approach to other body cavity	15549	0.0124124162062517	0.121671963167813	0.530965685048043		0.077979514212967	0.0648544432200347	0.00965058693992338	0.228835239020707	0.627426924051789		0.0984218391112199	0.064627721947953	0.0122104735723485	0.12785673856502	0.655358969356909		0.104377789838424	0.0674612863297314	0.0124124162062517	0.121671963167813	0.530965685048043		15530/19(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20087#171	Types of spread used on bread/crackers: Very low fat polyunsaturated margarine on bread/crackers	2375	0.0308171882949098	0.133116517505127	0.530989189569728		-0.0776838222642247	0.0542181037545985	-0.0294378590374897	0.151389320364293	0.530989189569728		-0.0771958115514361	0.054978903154372	-0.0288480270917366	0.159762144816507	0.689387032303403		-0.0861279474266249	0.0574261839745068	-0.0308171882949098	0.133116517505127	0.54860633384182		2346/29(2375)	CAT-MUL	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
102700	Starchy food consumers	2375	0.0294050498480945	0.151846109203738	0.532214160374858		-0.0193422402130808	0.0135028843153306	-0.0294050498480945	0.151846109203738	0.532214160374858		-0.00981290890162958	0.0138303860332435	-0.0145696995458484	0.477818468305783	0.892981643270427		-0.0165532764919834	0.0143058209831195	-0.0237563679153281	0.247034950461112	0.69033086947038		1755/620(2375)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
20003#1140884488	Treatment/medication code: diclofenac	15549	0.0114832326669985	0.152169223729275	0.53228790006484		0.0281644337813929	0.0196713569126385	0.0114832326669985	0.152169223729275	0.53228790006484		-0.00592634308109082	0.0197675160918939	-0.00240451731318985	0.764318743793242	0.967129629996157		0.0109008954739946	0.0206452482965132	0.00423505556697038	0.597455130720818	0.904343294515541		15341/208(15549)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
22601#52412543	Job coding: electrician, electrical fitter	8483	0.015544147206268	0.152238303859981	0.53228790006484		0.0504679525975864	0.0352592795159664	0.015544147206268	0.152238303859981	0.53228790006484		0.0127705639001032	0.0349281145724638	0.00397088426892195	0.714595717109831	0.956224383554247		0.0364227240811675	0.0366652622465737	0.0107892515130529	0.320385837147796	0.753607180629488		8416/67(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22601#24513424	Job coding: librarian, assistant librarian	8483	0.0155419084368044	0.15229736643601	0.53228790006484		0.12557883762043	0.0878208630304371	0.0155419084368044	0.15229736643601	0.53228790006484		0.0689287554344722	0.0864662058715364	0.00866065159639471	0.425097062023515	0.87465415908616		0.113756109639147	0.0910375468454069	0.0135891934351572	0.210724310740373	0.65051397395919		8473/10(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41229#5LG	PCT responsible for patient data: WANDSWORTH PCT	15549	0.0119851033645173	0.135044660443125	0.533082111804318		0.0808830171111586	0.0566292524455537	0.0114606562754024	0.152976731400153	0.533082111804318		0.0661151818765876	0.0558136760098913	0.00950022405518185	0.236170222537709	0.755300344257985		0.0860418161717864	0.0575729260034096	0.0119851033645173	0.135044660443125	0.549940680225168		15524/25(15549)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
3090	Used an inhaler for chest within last hour	14528	0.0118654439102489	0.152668308258851	0.533082111804318		0.046679690232426	0.0326454361358202	0.0118654439102489	0.152668308258851	0.533082111804318		0.0244235523593649	0.0328868450068377	0.00616147866900258	0.457712219859924	0.883414673175976		0.0417455143368135	0.0342564250340748	0.0101114408691055	0.22294587017091	0.665877556714444		14453/75(14528)	CAT-SIN	LOGISTIC-BINARY	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry
41200#H562	Operative procedures - main OPCS4: H56.2 Lateral sphincterotomy of anus	15549	0.0114570693859043	0.153105326006449	0.533082111804318		0.0799884520825234	0.0560117845442612	0.0114570693859043	0.153105326006449	0.533082111804318		0.00256584335292351	0.057578775571255	0.000357318972024266	0.964463405648264	0.997447002868089		0.050138643743698	0.0595895371105839	0.00674988567896323	0.399985973795357	0.803380918958288		15524/25(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22128	Doctor diagnosed emphysema	8675	0.0153385841335731	0.153109400676553	0.533082111804318		0.0957426861199332	0.0670808139344106	0.0153385841335731	0.153109400676553	0.533082111804318		0.0351617059242219	0.0643280518584426	0.00587062986820381	0.584560821999249	0.933031590777501		0.0708764108787989	0.0686358607878418	0.0110992714107515	0.301263765197928	0.737825816679121		8656/19(8675)	CAT-SIN	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Medical information
41249#1002	Methods of admission to hospital (recoded): Elective admission: Booked	15539	0.0114589366121105	0.153170540031168	0.533082111804318		0.00653317984506264	0.0045739888463685	0.0114589366121105	0.153170540031168	0.533082111804318		0.00482733957673756	0.00459839808433661	0.00842229124674142	0.293784871160524	0.797145425437308		0.00625987761563391	0.00480642463577197	0.0104487337094266	0.192752463975192	0.63426326078007		8284/7255(15539)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
22617#5214	Job code - historical: Metal plate workers, shipwrights, riveters	8483	0.0155088741403325	0.153170895733631	0.533082111804318		-0.0592738440539007	0.041519500439787	-0.0155088741403325	0.153170895733631	0.533082111804318		-0.0155517498675392	0.0400627102680633	-0.00421787207271133	0.697692530527611	0.95228099111975		-0.0426264562094381	0.0424529180570334	-0.0109105598493666	0.314974452755866	0.749146921146907		8435/48(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
100480	Added milk to rooibos tea	2375	0.0292914497090908	0.153435816965024	0.533371145944558		-0.0753446334907046	0.052840011610719	-0.0292914497090908	0.153435816965024	0.533371145944558		-0.0265477448236086	0.0531780102734611	-0.0102498593169286	0.617545361934002	0.939076788601741		-0.0569907581744127	0.0556632638159054	-0.0210307355662591	0.305501801504822	0.740053066885641		2344/31(2375)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday
41210#H523	Operative procedures - secondary OPCS4: H52.3 Injection of sclerosing substance into haemorrhoid	15549	0.0114469241414228	0.153469491174995	0.533371145944558		-0.118928366774632	0.0833906364837205	-0.0114469241414228	0.153469491174995	0.533371145944558		-0.0646947982200351	0.0836226901266024	-0.00619624592959797	0.439753268622486	0.87963714868171		-0.107389257038266	0.0883883235548704	-0.00975049629131915	0.224052022865523	0.666240908589289		15537/12(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#M274	Operative procedures - main OPCS4: M27.4 Ureteroscopic insertion of ureteric stent	15549	0.0123651223648019	0.123099006624178	0.534400862967594		0.0862920069661867	0.072616341601875	0.00953770184459742	0.234326615749907	0.634670886248614		0.102590551409244	0.0721193744170101	0.0114062140982263	0.154937409897895	0.682800749407553		0.115929116377715	0.0751878441662862	0.0123651223648019	0.123099006624178	0.534400862967594		15534/15(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z673	Operative procedures - secondary OPCS4: Z67.3 Cervical intervertebral joint	15549	0.0114230506867553	0.154329030260667	0.534869728591986		-0.109340512761591	0.076836159450679	-0.0114230506867553	0.154329030260667	0.534869728591986		0.0260447736377283	0.0750042121825437	0.00278362060308558	0.728527955039192	0.958900395678757		-0.0472956473429635	0.0798105996925745	-0.00475785258814359	0.553012529591977	0.892190649341838		15535/14(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z673	Operative procedures - OPCS4: Z67.3 Cervical intervertebral joint	15549	0.0114230506867553	0.154329030260667	0.534869728591986		-0.109340512761591	0.076836159450679	-0.0114230506867553	0.154329030260667	0.534869728591986		0.0260447736377283	0.0750042121825437	0.00278362060308558	0.728527955039192	0.958900395678757		-0.0472956473429635	0.0798105996925745	-0.00475785258814359	0.553012529591977	0.892190649341838		15535/14(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20199#1140872694	Antibiotic codes for last 3 months: flucloxacillin	9456	0.0146478933870227	0.15433299099401	0.534869728591986		0.0648231049577942	0.0455301702072016	0.0146478933870227	0.15433299099401	0.534869728591986		-0.0427968963114882	0.0453884232657407	-0.00969677661358531	0.345743191264044	0.834604103106181		0.0127355332257922	0.0474557249169835	0.00276091622341185	0.788353302015223	0.956030505188272		9417/39(9456)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41200#D021	Operative procedures - main OPCS4: D02.1 Excision of lesion of external ear	15549	0.0126602081209034	0.114405433098894	0.535628960409896		0.0275722306034106	0.0222568242522294	0.00993666350466516	0.215330688243711	0.611660631371304		0.0340733033112045	0.021585195595411	0.0126602081209034	0.114405433098894	0.647121718782533		0.0352004046654747	0.0229165640521633	0.0123201733509239	0.124467377843169	0.535628960409896		15383/166(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#C647	Operative procedures - secondary OPCS4: C64.7 Insertion of iris hooks	15549	0.0123270055567271	0.124258625591564	0.535628960409896		0.0876297293458908	0.0686877534411297	0.0102413014077487	0.201591527507964	0.598556440681893		0.100371354176674	0.0670871133174428	0.011999578787413	0.134573795221087	0.661796639658907		0.108827057590853	0.0708278999108166	0.0123270055567271	0.124258625591564	0.535628960409896		15532/17(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C647	Operative procedures - OPCS4: C64.7 Insertion of iris hooks	15549	0.0123270055567271	0.124258625591564	0.535628960409896		0.0876297293458908	0.0686877534411297	0.0102413014077487	0.201591527507964	0.598556440681893		0.100371354176674	0.0670871133174428	0.011999578787413	0.134573795221087	0.661796639658907		0.108827057590853	0.0708278999108166	0.0123270055567271	0.124258625591564	0.535628960409896		15532/17(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z918	Operative procedures - secondary OPCS4: Z91.8 Specified vein of upper body NEC	15549	0.0123132022677806	0.124680655161083	0.535628960409896		0.0635048880332935	0.0488504927326788	0.0104298513536259	0.19341459498388	0.591188432335337		0.0637747341341257	0.0483979475786743	0.0105670093113434	0.187621275036599	0.716907126056611		0.0778217942884425	0.0506945888842605	0.0123132022677806	0.124680655161083	0.535628960409896		15516/33(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z918	Operative procedures - OPCS4: Z91.8 Specified vein of upper body NEC	15549	0.0123132022677806	0.124680655161083	0.535628960409896		0.0635048880332935	0.0488504927326788	0.0104298513536259	0.19341459498388	0.591188432335337		0.0637747341341257	0.0483979475786743	0.0105670093113434	0.187621275036599	0.716907126056611		0.0778217942884425	0.0506945888842605	0.0123132022677806	0.124680655161083	0.535628960409896		15516/33(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y508	Operative procedures - secondary OPCS4: Y50.8 Other specified approach through abdominal cavity	15549	0.0123037101409114	0.124971520761155	0.535948055673272		-0.0339250962404414	0.0257457801616341	-0.0105691089574426	0.18753359581793	0.585886220642321		-0.0372896465227995	0.0254656677846483	-0.0117435665786873	0.143090634025009	0.667659124942381		-0.041133688016148	0.0268155342493834	-0.0123037101409114	0.124971520761155	0.535948055673272		15427/122(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y508	Operative procedures - OPCS4: Y50.8 Other specified approach through abdominal cavity	15549	0.0123037101409114	0.124971520761155	0.535948055673272		-0.0339250962404414	0.0257457801616341	-0.0105691089574426	0.18753359581793	0.585886220642321		-0.0372896465227995	0.0254656677846483	-0.0117435665786873	0.143090634025009	0.667659124942381		-0.041133688016148	0.0268155342493834	-0.0123037101409114	0.124971520761155	0.535948055673272		15427/122(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z094	Operative procedures - secondary OPCS4: Z09.4 Ulna nerve	15549	0.011401139689702	0.155121127145945	0.536474114776577		0.0773973024896105	0.0544694785748762	0.011401139689702	0.155121127145945	0.536474114776577		-0.0394177904672891	0.055507805057927	-0.00569361264285312	0.477744781160501	0.892981643270427		0.0183541574841345	0.0575531446976128	0.00255863837127744	0.749702590887778	0.949414793754445		15523/26(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z094	Operative procedures - OPCS4: Z09.4 Ulna nerve	15549	0.011401139689702	0.155121127145945	0.536474114776577		0.0773973024896105	0.0544694785748762	0.011401139689702	0.155121127145945	0.536474114776577		-0.0394177904672891	0.055507805057927	-0.00569361264285312	0.477744781160501	0.892981643270427		0.0183541574841345	0.0575531446976128	0.00255863837127744	0.749702590887778	0.949414793754445		15523/26(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#C292	Operative procedures - secondary OPCS4: C29.2 Enlargement of lacrimal punctum	15549	0.0113933754015663	0.155402550622655	0.53707208312257		-0.121125734468494	0.085433182245063	-0.0113933754015663	0.155402550622655	0.53707208312257		-0.0114728209177597	0.0821932779917655	-0.00111896922106663	0.889037921538163	0.988957983313626		-0.078276548020205	0.087965573323615	-0.00715451006449307	0.372338482501221	0.78731895449296		15538/11(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W198	Operative procedures - main OPCS4: W19.8 Other specified primary open reduction of fracture of bone and intramedullary fixation	15549	0.0113752048469654	0.156062672815935	0.538947565785585		0.105960930657699	0.0747655825012317	0.0113752048469654	0.156062672815935	0.538947565785585		-0.0274041772014261	0.0759216861959741	-0.00289366958393238	0.718244287196116	0.956224383554247		0.0424826872991322	0.0789843333787861	0.0043160986480166	0.590460354749401	0.902503335737105		15535/14(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
