varName	description	top_deltaP	top_rhoAbs	top_pvalue	top_fdr	NA	a_gap_gm_beta	a_gap_gm_se	a_gap_gm_rho	a_gap_gm_pvalue	a_gap_gm_fdr	NA.1	b_gap_gm_beta	b_gap_gm_se	b_gap_gm_rho	b_gap_gm_pvalue	b_gap_gm_fdr	NA.2	gap_gm_deltaP	NA.3	a_gap_wm_beta	a_gap_wm_se	a_gap_wm_rho	a_gap_wm_pvalue	a_gap_wm_fdr	NA.4	b_gap_wm_beta	b_gap_wm_se	b_gap_wm_rho	b_gap_wm_pvalue	b_gap_wm_fdr	NA.5	gap_wm_deltaP	NA.6	a_gap_gwm_beta	a_gap_gwm_se	a_gap_gwm_rho	a_gap_gwm_pvalue	a_gap_gwm_fdr	NA.7	b_gap_gwm_beta	b_gap_gwm_se	b_gap_gwm_rho	b_gap_gwm_pvalue	b_gap_gwm_fdr	NA.8	gap_gwm_deltaP	NA.9	a_n	b_n	a_varType	a_resType	custom_category	Path
41229#5A5	PCT responsible for patient data: KINGSTON PCT	0.0211445474805492	0.0148811631672337	0.0517562635432748	0.341016269790688		-0.0834128623162431	0.0639856332461927	-0.0104687150909883	0.191759879516849	0.591188432335337		0.129754770342063	0.0667500483435457	0.0148811631672337	0.0517562635432748	0.341016269790688		0.0211445474805492		0.000362323804299591	0.0638823443687122	4.5477574184691e-05	0.995475627804458	0.999150900065385		0.026913835574649	0.0677537743571238	0.00303612207642181	0.691502197523855	0.928491561895482		0.775545287456344		-0.0448795420390175	0.0674767915333226	-0.00533907163403468	0.505586527625945	0.864636512985145		0.089627838244962	0.0692586779807118	0.00990160803474124	0.195601508447058	0.635377511005446		0.164209962525496		15529/20(15549)	17065/19(17084)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
22601#71293332	Job coding: advertising or sales representative, demonstrator, estate agent negotiator, land/property salesman	0.0857718542146735	0.0207275149019441	0.0562291226685738	0.341026872655358		-0.0861829772241559	0.0451602211810569	-0.0207275149019441	0.0562291226685738	0.341026872655358		0.0515156234921649	0.0662091061591071	0.00789497663211113	0.436574924941588	0.81725723409795		0.0857718542146735		-0.013505227733272	0.0443228488277018	-0.00330929182835593	0.760547338736367	0.966850444234852		0.0225141465367751	0.0666342606029073	0.00342827244113618	0.735497584427547	0.938405596005216		0.65265342941981		-0.0554136523813818	0.0469037466113622	-0.0128350861845661	0.237161835404261	0.68080854026432		0.0385585826989603	0.0692772439790418	0.00564807770012517	0.577823522700069	0.876928423923379		0.261335848558201		8442/41(8483)	9692/20(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41200#W243	Operative procedures - main OPCS4: W24.3 Closed reduction of fracture of long bone and flexible internal fixation HFQ	0.0199232168066837	0.0163584136513662	0.0413538657505328	0.341100469332311		0.121262553088206	0.0754669506120795	0.0128994061467142	0.107719162339924	0.46065487302945		0.0503510169532403	0.0554833910395804	0.00694258791556065	0.364192616134244	0.762162159268322		0.449018081855121		0.143753514707812	0.0755551747903079	0.0152496883643543	0.0572145297156607	0.49944709278097		-0.074679947824191	0.0556492887447376	-0.0102648133382922	0.179705436134549	0.644981783893805		0.0199232168066837		0.157828489773782	0.0773622045400627	0.0163584136513662	0.0413538657505328	0.341100469332311		-0.0215943249856973	0.0578529884901377	-0.00285523664386965	0.709017756312789	0.924564417187608		0.0632617602335104		15535/14(15549)	17055/29(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W243	Operative procedures - OPCS4: W24.3 Closed reduction of fracture of long bone and flexible internal fixation HFQ	0.0209084866902401	0.0163584136513662	0.0413538657505328	0.341100469332311		0.121262553088206	0.0754669506120795	0.0128994061467142	0.107719162339924	0.46065487302945		0.0446549068194354	0.0545326092405015	0.00626436449798049	0.412925204321255	0.79760471062705		0.410630703332645		0.143753514707812	0.0755551747903079	0.0152496883643543	0.0572145297156607	0.49944709278097		-0.0717978417522059	0.0547847100560475	-0.0100243301766579	0.190119055967668	0.665790945997011		0.0209084866902401		0.157828489773782	0.0773622045400627	0.0163584136513662	0.0413538657505328	0.341100469332311		-0.0220489726263385	0.0569466783586323	-0.00296166666209907	0.698692557496314	0.921168192471487		0.0611344710839478		15535/14(15549)	17054/30(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
90101	Fraction acceleration <= 10 milli-gravities	0.34479522022645	0.0229327359968006	0.0402856458591278	0.341624703679327		0.000365566725974349	0.00344698343220073	0.00129410362877659	0.915527423854187	0.981989091863052		-0.00414854417174422	0.00330898432259612	-0.0140227841271857	0.209910937943467	0.652230532748804		0.34479522022645		-0.00468223712112627	0.00342060714519417	-0.016699423036169	0.171020378951853	0.695341675794287		-0.00682720159139033	0.00332899210941534	-0.0229327359968006	0.0402856458591278	0.36979934747545		0.653155041529619		-0.00275850239752994	0.00358352996902289	-0.00939238137809331	0.441379662473741	0.826167908314124		-0.00678550755223689	0.00347735937706932	-0.0218210122515352	0.0510164678344432	0.341624703679327		0.419971395142344		6720	7995	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution
41210#Z061	Operative procedures - secondary OPCS4: Z06.1 Cervical spinal cord	0.0234762354672342	0.0162903914413232	0.0332206687128283	0.342175126730948		-0.0536888036355077	0.0906205595062743	-0.00475556788053016	0.553203172610434	0.864157717715446		-0.10572887622193	0.0937969797148079	-0.00862604310571631	0.259552433640379	0.692101649487651		0.689884158772655		0.0920096578374985	0.0886883343452402	0.00831396982230028	0.299882753261677	0.799297171001804		-0.202830685821459	0.095238271497699	-0.0162903914413232	0.0332206687128283	0.342175126730948		0.0234762354672342		0.0219230006343967	0.0941187048267826	0.00186877693704934	0.815750739438561	0.964703515533999		-0.188249911352159	0.102321684555795	-0.0140607938643524	0.0660769812475922	0.392759042344336		0.130595119636826		15539/10(15549)	17073/11(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z061	Operative procedures - OPCS4: Z06.1 Cervical spinal cord	0.0234762354672342	0.0162903914413232	0.0332206687128283	0.342175126730948		-0.0536888036355077	0.0906205595062743	-0.00475556788053016	0.553203172610434	0.864157717715446		-0.10572887622193	0.0937969797148079	-0.00862604310571631	0.259552433640379	0.692101649487651		0.689884158772655		0.0920096578374985	0.0886883343452402	0.00831396982230028	0.299882753261677	0.799297171001804		-0.202830685821459	0.095238271497699	-0.0162903914413232	0.0332206687128283	0.342175126730948		0.0234762354672342		0.0219230006343967	0.0941187048267826	0.00186877693704934	0.815750739438561	0.964703515533999		-0.188249911352159	0.102321684555795	-0.0140607938643524	0.0660769812475922	0.392759042344336		0.130595119636826		15539/10(15549)	17073/11(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#X701	Operative procedures - OPCS4: X70.1 Procurement of drugs for chemotherapy for neoplasm for regimens in Band 1	0.0218443151544365	0.0162617476449614	0.0335314954619235	0.342175126730948		-0.0462977447417485	0.0307941226631359	-0.012060004982209	0.132621909804762	0.500937422059154		0.0625099916279323	0.0484880666389749	0.00986039964434098	0.197468180801745	0.640271981129352		0.058187824446283		-0.0260711786003012	0.0305378455268414	-0.00684692881640749	0.393245075592378	0.865348990265308		0.102742947691947	0.0483201691875174	0.0162617476449614	0.0335314954619235	0.342175126730948		0.0242260525696807		-0.0431856601372325	0.0321593732062607	-0.010772166005582	0.179196355908513	0.614530636794805		0.0936014520735829	0.0502414271499928	0.0142492135753754	0.0625277733962604	0.3820578871893		0.0218443151544365		15465/84(15549)	17047/37(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140909702	Treatment/medication code: sulfasalazine	0.0400176293961218	0.0162402870521541	0.0337660008470851	0.342225523130591		-0.0610719525839944	0.0638406218244803	-0.00767774132934333	0.338391922543747	0.722788789239967		0.0792450611128567	0.0716021970036238	0.00845833029318884	0.268931101990179	0.699880631946848		0.143547487341957		-0.0466867439578579	0.0647069316179966	-0.00578384897101027	0.470794859221202	0.889092415697308		0.149899964094135	0.0705487726345034	0.0162402870521541	0.0337660008470851	0.342225523130591		0.0400176293961218		-0.0645036064283161	0.0675547654860525	-0.00766177509768773	0.339397462359905	0.769363955604531		0.129550215266217	0.0735586923833351	0.0134619142816559	0.0784745639996337	0.425955357708604		0.0520144111787054		15529/20(15549)	17067/17(17084)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41210#E063	Operative procedures - secondary OPCS4: E06.3 Removal of packing from cavity of nose	0.247279372152773	0.0152935101969379	0.0565032019760659	0.342269702055753		0.102968838217548	0.0540239759567945	0.0152935101969379	0.0565032019760659	0.342269702055753		-0.011304294751215	0.0826835586803272	-0.00104598780854446	0.89126103619652	0.974725440610825		0.247279372152773		0.0553994888814969	0.0529431150535034	0.00839068329861547	0.295445127661176	0.798416870806664		0.0135419435016521	0.082447055699383	0.00125530881140112	0.86967868506177	0.972813190706141		0.669236667836778		0.0897442407188514	0.055868948805077	0.0128874806698707	0.108045019236328	0.504477311607686		0.000544639039221596	0.0861148053237041	4.83729931024426e-05	0.994955600337361	0.997878064289298		0.384866167950278		15522/27(15549)	17071/13(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#X481	Operative procedures - main OPCS4: X48.1 Application of plaster cast	0.175887504578246	0.0180743453062783	0.0241952170858126	0.342560141710228		0.00867698430561193	0.0791700801389973	0.000879308742515187	0.912695721093386	0.98140129194009		0.0155861819366602	0.0711665125418663	0.00167524603912027	0.826687575841824	0.950912188987588		0.948251403297506		0.170272915956089	0.0753948786867777	0.0180743453062783	0.0241952170858126	0.342560141710228		0.0306673670198173	0.0703839700250349	0.00333075063645317	0.663326338259601	0.92211962746021		0.175887504578246		0.117265476924164	0.0809544338933455	0.0116051662162125	0.147863909062946	0.566045309495771		0.0245123414016738	0.0737376446714649	0.00254176604653619	0.739734369767375	0.935798218741517		0.396973366590095		15536/13(15549)	17066/18(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#E499	Operative procedures - OPCS4: E49.9 Unspecified diagnostic fibreoptic endoscopic examination of lower respiratory tract	0.558901685517645	0.0180615849081105	0.0242955364195373	0.342560141710228		0.0176221895048541	0.0317889437659157	0.00444706450207324	0.579237166985085	0.872381235364938		0.0209432263151523	0.039111767070485	0.00409691918999514	0.592328939696798	0.877153038613155		0.947463653587804		0.0709467868211017	0.0315004964633459	0.0180615849081105	0.0242955364195373	0.342560141710228		0.0417826315225828	0.0386981176131353	0.00825964753023467	0.280339376080087	0.744752075699459		0.558901685517645		0.0519729080368627	0.0330684523074922	0.0126066625727198	0.115946018335104	0.51976163472865		0.0390006151491968	0.0405290901895287	0.0073619844652726	0.33593727397319	0.745792371843182		0.804135853582386		15471/78(15549)	17026/58(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#X961	Operative procedures - OPCS4: X96.1 Immunoglobulins Band 1	0.293685846357715	0.018032132638386	0.0245284605710391	0.343884848062528		0.0341652520399452	0.0706243445846587	0.00388184763082202	0.628370292152986	0.889616783623013		0.00404108132553213	0.0795127128209025	0.000388694401702447	0.959483589200033	0.993292413664678		0.776978931517623		0.154761668305845	0.0688022803698193	0.018032132638386	0.0245284605710391	0.343884848062528		0.0452117073503469	0.0784233884974945	0.00441163890576876	0.564210681462313	0.889445874497458		0.293685846357715		0.115904459628355	0.0727968918341214	0.0127663624412213	0.111398872349691	0.507884895638258		0.0272145720590803	0.0822015458468311	0.00253433664041085	0.740467655564067	0.935798218741517		0.419248602808961		15533/16(15549)	17071/13(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
101160	Bread roll intake	0.0208815622244562	0.0380499484243939	0.0525056140796782	0.344677075452943		0.0131756506004288	0.0135083744921303	0.0163379649911906	0.427899122536064	0.793730418827204		-0.032662293133194	0.0145340434080176	-0.0380499484243939	0.0525056140796782	0.344677075452943		0.0208815622244562		0.00830229107183527	0.0146686827444074	0.0100150241067133	0.627014181428803	0.939076788601741		-0.0220780299011058	0.0161452132325771	-0.0249383684587822	0.203979779289176	0.674461358315102		0.163705535487908		0.0131041000566244	0.0148429501299798	0.0153107040569283	0.457522606858609	0.835848522402234		-0.0330780090499797	0.0157180615327869	-0.0362334632063335	0.0648522935647741	0.389055029545129		0.0326626566145762		2356	2595	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
41200#F363	Operative procedures - main OPCS4: F36.3 Drainage of abscess of peritonsillar region	0.0744092715077402	0.016266433694941	0.0425101488122552	0.346183177306326		0.133180045221895	0.0743008582596055	0.0143903524927689	0.0727358756962378	0.386233743369829		0.0197215231299995	0.0939446948923886	0.00160257273476733	0.834094215221904	0.953020943403832		0.343507273445414		0.140420835950988	0.0757459092673528	0.0148640474082185	0.0638010872100752	0.526992451485694		-0.0803554774863738	0.0978569096612686	-0.00626850742816045	0.412616260917569	0.833509835169215		0.0744092715077402		0.158906407684229	0.0783747924576852	0.016266433694941	0.0425101488122552	0.346183177306326		-0.0310319731580817	0.100930841474242	-0.00234601277697525	0.75913238808868	0.938279192966486		0.137183581247264		15535/14(15549)	17074/10(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#F363	Operative procedures - OPCS4: F36.3 Drainage of abscess of peritonsillar region	0.0758062250499962	0.016266433694941	0.0425101488122552	0.346183177306326		0.133180045221895	0.0743008582596055	0.0143903524927689	0.0727358756962378	0.386233743369829		0.032088910512233	0.0892084576911527	0.00274633257984907	0.719638573420233	0.923304458318227		0.383896678439876		0.140420835950988	0.0757459092673528	0.0148640474082185	0.0638010872100752	0.526992451485694		-0.0728029247540624	0.0931869178759489	-0.00596589464592416	0.43554091303131	0.837085946322302		0.0758062250499962		0.158906407684229	0.0783747924576852	0.016266433694941	0.0425101488122552	0.346183177306326		-0.0189519028652465	0.0958719658170487	-0.00150899376560443	0.843653125768974	0.960028848209877		0.150916355257933		15535/14(15549)	17073/11(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
21043	Least number of times bowels opened per week	0.405701892090148	0.0181071450692584	0.0346279268677292	0.346527311296115		0.00148031703795468	0.00465194354624892	0.00276691254159225	0.763241921119956	0.93872035493135		-0.00381583200098994	0.00435090935842189	-0.00697010670191049	0.416140201598675	0.801716142455255		0.405701892090148		0.00464577427105329	0.00478322739260326	0.00857194027267293	0.350698763034595	0.835228003497246		0.0101006670592609	0.00452545057494664	0.0181071450692584	0.0346279268677292	0.346527311296115		0.407436809448867		0.00399392955479073	0.00497710873734605	0.007086533810077	0.440405717840825	0.825801160540875		0.00438407921771193	0.00469443443091949	0.00757496420763434	0.376856754834081	0.773273548846402		0.954525306766127		11854	13611	INTEGER	ORDERED-LOGISTIC	Digestive health	Online follow-up > Digestive health
90027	Average acceleration 00:00 - 00:59	0.325276646027396	0.0216169653955481	0.0532256299680518	0.346995242974778		0.00447023349332133	0.00345133377502714	0.0158017074683798	0.195208655922158	0.592885140424557		0.00640930775374898	0.00331559456408747	0.0216169653955481	0.0532256299680518	0.346995242974778		0.685357201396798		0.000282992558550566	0.00342582583519082	0.00100797913380026	0.934155729253703	0.996791298216396		0.00498701977370407	0.00333650610527093	0.0167168873453548	0.134977497079797	0.59524291788956		0.325276646027396		0.00207469071097331	0.00358856716117827	0.00705436955485495	0.56311927898349	0.897473915604437		0.00661579798740327	0.00348482256502267	0.0212300975667554	0.0576335909141658	0.365743727358981		0.363970326992975		6720	7995	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages
