varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
103170	Breaded fish intake	4963	0.0336951473839257	0.0175658454176702	0.237155642515136		0.0289639489102773	0.0282397625955945	0.0134993024901516	0.341654397310174	0.745427826005737		0.0740493725036378	0.0303900312256355	0.0336951473839257	0.0175658454176702	0.237155642515136		0.0626332837720011	0.0308915806683719	0.0277003489602457	0.0509613014210832	0.323958479347657		4963	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday
41200#V265	Operative procedures - main OPCS4: V26.5 Revisional posterior decompression of lumbar spine NEC	32633	0.0116475145011541	0.035364850636502	0.237628043896242		0.188815159361027	0.0896947556940675	0.0116475145011541	0.035364850636502	0.237628043896242		0.0915992465451538	0.0898713543607161	0.00563837081467775	0.308424030211335	0.772476864359697		0.161558582240075	0.0937746241442501	0.00953956176654542	0.0848325020073328	0.418436168565049		32623/10(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#V265	Operative procedures - OPCS4: V26.5 Revisional posterior decompression of lumbar spine NEC	32633	0.0116475145011541	0.035364850636502	0.237628043896242		0.188815159361027	0.0896947556940675	0.0116475145011541	0.035364850636502	0.237628043896242		0.0915992465451538	0.0898713543607161	0.00563837081467775	0.308424030211335	0.772476864359697		0.161558582240075	0.0937746241442501	0.00953956176654542	0.0848325020073328	0.418436168565049		32623/10(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W248	Operative procedures - main OPCS4: W24.8 Other specified closed reduction of fracture of bone and internal fixation	32633	0.0116472763541456	0.0353686029152333	0.237628043896242		0.0919216623720692	0.043679826935022	0.0116472763541456	0.0353686029152333	0.237628043896242		0.013942293548956	0.0446609947547676	0.00172785123842012	0.754949005068958	0.945280955762904		0.0578540954217524	0.0461615888741282	0.006937136427435	0.21014816281714	0.624234751217908		32589/44(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141168326	Treatment/medication code: kliovance 1mg/0.5mg tablet	32633	0.0124622545849122	0.0243625511576475	0.237758432711884		0.0695864569781621	0.0342785192442429	0.0112386238253613	0.0423281719665857	0.266213028304489		0.0763366182130844	0.033905378248909	0.0124622545849122	0.0243625511576475	0.281240655709129		0.0773385141625276	0.0353243361391879	0.0121201085062873	0.0285573522810525	0.237758432711884		32559/74(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41200#H258	Operative procedures - main OPCS4: H25.8 Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope	32633	0.0121156915534205	0.0286153388319864	0.237779040610926		-0.145236113374443	0.0779032548821151	-0.0103272797672239	0.0620938844869951	0.338034910325516		-0.165705703691785	0.0790038160237471	-0.011594884621868	0.036202394816067	0.342085611105105		-0.182299440029568	0.0833486890651224	-0.0121156915534205	0.0286153388319864	0.237779040610926		32619/14(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#S411	Operative procedures - OPCS4: S41.1 Primary suture of skin of head or neck NEC	32633	0.0121095154820148	0.0286965894005584	0.237786677598889		0.0670523402931526	0.032497746938095	0.0114220849760187	0.0390721665424293	0.252225424820345		0.0602005414961893	0.0324355162656914	0.0102736433910016	0.0634629226939736	0.437443462439403		0.0741974724800908	0.0339185941700837	0.0121095154820148	0.0286965894005584	0.237786677598889		32557/76(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#C141	Operative procedures - secondary OPCS4: C14.1 Flap of skin to eyelid	32633	0.0120928058702166	0.0289174125844833	0.238610733875224		-0.165879877116337	0.0862291435571372	-0.0106558739941635	0.0542303607948974	0.311747605283238		-0.179422038366255	0.0867526303641058	-0.0114430604591085	0.0387138220894812	0.354069123832571		-0.199780600949727	0.0915784698361695	-0.0120928058702166	0.0289174125844833	0.238610733875224		32622/11(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
864	Number of days/week walked 10+ minutes	32437	0.0127809278734367	0.021335324566677	0.238621324727429		0.00413483980261547	0.00270384554752322	0.00786373643687528	0.156693344128126	0.541082416537426		0.00677145127309479	0.00277426768540461	0.0127809278734367	0.021335324566677	0.263457805798966		0.00670593983856599	0.00290679312113001	0.0121266405639003	0.0289523616345357	0.238621324727429		32437	INTEGER	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
20117-2	Alcohol drinker status	32629	0.0116700434374858	0.0350225876863343	0.239353077585321		-999	-999	-0.0116295713256467	0.0356598264574068	0.239353077585321		-999	-999	-0.0102956678156868	0.0629139068216589	0.436974983198388		-999	-999	-0.0116700434374858	0.0350225876863343	0.265213783676002		31284/32629	CAT-SIN	MULTINOMIAL-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
41210#Y101	Operative procedures - secondary OPCS4: Y10.1 Coblation of organ NOC	32633	0.012017758158746	0.0299273210810065	0.239407872961909		0.177955091623195	0.0848571357145233	0.0116139033791886	0.0358978025809422	0.239407872961909		0.170504478246991	0.0877421360438297	0.0107613788027834	0.0518889746269931	0.403854875884403		0.193695862501299	0.0892537472058425	0.012017758158746	0.0299273210810065	0.24382166876112		32622/11(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y101	Operative procedures - OPCS4: Y10.1 Coblation of organ NOC	32633	0.012017758158746	0.0299273210810065	0.239407872961909		0.177955091623195	0.0848571357145233	0.0116139033791886	0.0358978025809422	0.239407872961909		0.170504478246991	0.0877421360438297	0.0107613788027834	0.0518889746269931	0.403854875884403		0.193695862501299	0.0892537472058425	0.012017758158746	0.0299273210810065	0.24382166876112		32622/11(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y389	Operative procedures - secondary OPCS4: Y38.9 Unspecified injection of therapeutic substance into organ NOC	32633	0.0117472023655559	0.0338236950548451	0.239407872961909		0.133363470712833	0.0636063412032414	0.0116092591850503	0.0359719786546886	0.239407872961909		0.109620957256898	0.0621943486850508	0.00975207451244397	0.0781193803362805	0.477336351572031		0.138299918666368	0.0651551812235225	0.0117472023655559	0.0338236950548451	0.258901026510521		32612/21(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y389	Operative procedures - OPCS4: Y38.9 Unspecified injection of therapeutic substance into organ NOC	32633	0.0117472023655559	0.0338236950548451	0.239407872961909		0.133363470712833	0.0636063412032414	0.0116092591850503	0.0359719786546886	0.239407872961909		0.109620957256898	0.0621943486850508	0.00975207451244397	0.0781193803362805	0.477336351572031		0.138299918666368	0.0651551812235225	0.0117472023655559	0.0338236950548451	0.258901026510521		32612/21(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20544#3	Mental health problems ever diagnosed by a professional: Any other type of psychosis or psychotic illness	22675	0.0139406616500104	0.0357880873443312	0.239407872961909		0.0735305242389335	0.0350226862198552	0.0139406616500104	0.0357880873443312	0.239407872961909		0.0254692487692481	0.0356431192593915	0.00474568250959225	0.474861276116551	0.859931015901217		0.0574045319973869	0.036831102721392	0.0103507632095322	0.119077941885775	0.489857488152277		22607/68(22675)	CAT-MUL	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Mental distress
40011#8261	Histology of cancer tumour: Adenocarcinoma in villous adenoma	32633	0.0116202576877636	0.0357965242535289	0.239407872961909		0.195170584781265	0.0930896506464373	0.0116202576877636	0.0357965242535289	0.239407872961909		-0.0054214397272759	0.0912045017204067	-0.000328758749192323	0.952643742294924	0.992107595196385		0.0986501358283856	0.0944110660575247	0.00578319691687871	0.296162935105043	0.716696102432415		32623/10(32633)	CAT-MUL	LOGISTIC-BINARY	Cancer register	Health-related outcomes > Cancer register
40006#D043	Type of cancer: ICD10: D04.3 Skin of other and unspecified parts of face	32633	0.0116186208679647	0.0358225894247523	0.239407872961909		0.123039273916398	0.0586680786460399	0.0116186208679647	0.0358225894247523	0.239407872961909		-0.00385209954508754	0.0566234023439942	-0.000376546760786502	0.945770023804696	0.991024650434072		0.0609966515473051	0.0598442382725986	0.00564608383159333	0.307762696366832	0.728597859668706		32610/23(32633)	CAT-MUL	LOGISTIC-BINARY	Cancer register	Health-related outcomes > Cancer register
20003#1140926922	Treatment/medication code: antihistamine 60mg tablet	32633	0.012077322056002	0.0291233405506456	0.239751728017394		0.0874454905364308	0.0528873893997077	0.00915470741844823	0.0981721245526414	0.427948351063421		0.112686101052977	0.0537045362657618	0.0116158619656002	0.0358665595794629	0.340311153609379		0.120777326277096	0.0553642816353143	0.012077322056002	0.0291233405506456	0.239751728017394		32605/28(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
104060	Mixed vegetable intake	4975	0.0309089067009739	0.0292039397096146	0.239858081879198		-0.0284165626636428	0.0128978876069893	-0.0276324935140267	0.0512507749267009	0.299988927147223		-0.0304026497706959	0.0133351608475355	-0.0287494012480601	0.0425365963817218	0.370881500423015		-0.0337963144689765	0.0138663901756743	-0.0309089067009739	0.0292039397096146	0.239858081879198		4975	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
41200#C151	Operative procedures - main OPCS4: C15.1 Correction of ectropion NEC	32633	0.0115946734710981	0.0362057887974152	0.240392948438467		0.108079917933615	0.0516184995711794	0.0115946734710981	0.0362057887974152	0.240392948438467		0.082785460894038	0.0498148506513509	0.00919783834373035	0.0965984905608429	0.522269130932211		0.105883523614742	0.0528767112199231	0.0110860161626972	0.0452087607563957	0.302767750832537		32602/31(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W791	Operative procedures - main OPCS4: W79.1 Soft tissue correction of hallux valgus	32633	0.0115919027177931	0.0362503502840037	0.240392948438467		0.0619331770269267	0.0295767959824638	0.0115919027177931	0.0362503502840037	0.240392948438467		0.0223024248350172	0.029530314431444	0.00418058155405969	0.450135555146856	0.846027593086101		0.0461662151528483	0.0306592515855335	0.00833560659622058	0.132118348032045	0.513688892403256		32534/99(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41249#2002	Methods of admission to hospital (recoded): Emergency admission: GP	32598	0.0115921716543156	0.036346181229666	0.240557802401022		0.0106935195402398	0.00510925772526816	0.0115921716543156	0.036346181229666	0.240557802401022		0.00716057771786977	0.00514247326640635	0.00771247589863643	0.163777166581764	0.639009156977531		0.0100642200613449	0.00536470117321768	0.0103906395978366	0.0606463547534841	0.355845498752231		28963/3635(32598)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
41210#C901	Operative procedures - secondary OPCS4: C90.1 Topical anaesthetic	32633	0.0115836684956863	0.0363830556482131	0.240557802401022		0.0297256494243631	0.0142058836833802	0.0115836684956863	0.0363830556482131	0.240557802401022		0.0142411004919633	0.0138913323575894	0.00567538623985137	0.305258792995429	0.768717444303842		0.0241241555149253	0.0146323117550663	0.00912707360348205	0.0991910614780002	0.44782696221937		32207/426(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C901	Operative procedures - OPCS4: C90.1 Topical anaesthetic	32633	0.0115836684956863	0.0363830556482131	0.240557802401022		0.0297256494243631	0.0142058836833802	0.0115836684956863	0.0363830556482131	0.240557802401022		0.0142411004919633	0.0138913323575894	0.00567538623985137	0.305258792995429	0.768717444303842		0.0241241555149253	0.0146323117550663	0.00912707360348205	0.0991910614780002	0.44782696221937		32207/426(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
90101	Fraction acceleration <= 10 milli-gravities	14715	0.0194995352409091	0.0179966054160366	0.241134100546063		-0.00198208360079054	0.00236375060252645	-0.0069132536095032	0.40170613832236	0.784810669357466		-0.00558429428661795	0.00236046670976443	-0.0194995352409091	0.0179966054160366	0.241134100546063		-0.00471746999456715	0.00247022235626574	-0.0157423692686003	0.0561665343800089	0.344086772416165		14715	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution
2129	Answered sexual history questions	32633	0.0115637205901613	0.036706259730602	0.241675606933836		0.0176908848778921	0.00846887220245924	0.0115637205901613	0.036706259730602	0.241675606933836		-0.000439154654243573	0.00844413651082168	-0.000287913657179159	0.958521620226625	0.992166074032241		0.00872306875269548	0.0088285374469067	0.00546986070486427	0.323106955743358	0.737322787717191		31409/1224(32633)	CAT-SIN	LOGISTIC-BINARY	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors
90037	Average acceleration 10:00 - 10:59	14715	0.0194426673046751	0.0183348196947886	0.242453285168027		-0.0042434047507859	0.00237270424283318	-0.0147427254872248	0.0737042355353013	0.370911001618178		-0.00558957052174299	0.00236961156094479	-0.0194426673046751	0.0183348196947886	0.242453285168027		-0.00532484166829802	0.0024797084019318	-0.0177003454501648	0.0317663851612999	0.251575573210384		14715	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages
20003#1141187776	Treatment/medication code: nurofen 200mg tablet	32633	0.0130511265245014	0.0183854175983548	0.242453285168027		-0.00680584390150103	0.0639671974405175	-0.000588680840242377	0.915312885154862	0.984844082203397		-0.15845877199956	0.0671688011786313	-0.0130511265245014	0.0183854175983548	0.242453285168027		-0.0971666765049459	0.0695304994524794	-0.00773197897950385	0.162488609416062	0.567908907071522		32612/21(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41272#E499	Operative procedures - OPCS4: E49.9 Unspecified diagnostic fibreoptic endoscopic examination of lower respiratory tract	32633	0.0130491718297179	0.018402915832449	0.242453285168027		0.0180643308517911	0.0246780021031307	0.00405256241482509	0.464130102543132	0.820031766982805		0.0574922794137628	0.0243878541314802	0.0130491718297179	0.018402915832449	0.242453285168027		0.0452501466003018	0.0256038469330866	0.00978381237335668	0.0771549677065073	0.40363210325601		32497/136(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
